title_id,country_id
ts41995,13
ts76956,13
ts54028,109
tm208903,38
tm208903,233
tm136061,75
tm136061,77
tm201222,197
tm201222,38
tm201222,70
tm201222,75
tm201222,57
tm215638,22
tm205437,233
ts78325,233
tm247642,59
tm247642,233
tm219276,233
tm135543,233
tm135543,75
tm233544,233
ts11670,233
ts42090,233
ts86021,75
ts42257,122
ts35406,38
ts128895,114
tm245724,75
tm138792,233
tm244880,38
tm244880,233
ts37660,122
ts119087,36
ts41258,122
tm308241,233
ts81483,75
tm221225,77
ts37896,77
ts52943,122
ts21979,75
tm205870,75
tm244052,233
ts36547,157
ts84398,105
ts77654,233
tm232953,233
tm240007,233
tm233493,233
ts39014,114
tm140436,137
tm140436,233
ts38764,75
ts54110,102
ts54156,233
tm213681,122
tm228242,233
ts38230,191
ts51368,233
tm209950,233
tm205935,77
tm205935,233
tm244134,233
tm271070,38
tm271070,48
tm271070,75
tm267135,31
tm233616,233
tm211510,233
tm157283,157
tm219173,233
tm244507,10
tm244507,68
tm218052,105
tm214085,233
tm229542,233
tm335263,999
ts66540,102
tm253080,75
tm241314,233
ts75829,233
ts56674,233
tm282915,114
ts35360,38
ts35360,233
tm246870,38
tm246870,233
ts35359,57
ts35359,13
ts35359,75
tm266844,233
ts37779,77
tm238748,233
tm193125,233
ts42089,233
ts42075,225
ts43272,114
tm300713,114
ts41883,122
ts36630,233
ts41260,122
ts39017,233
tm229140,233
ts38757,233
tm290444,122
tm200454,105
ts35596,233
ts144323,233
tm275800,10
tm275800,68
ts42218,49
ts38512,233
tm233561,77
tm232950,202
tm232950,56
tm139870,233
tm266628,233
ts41294,103
tm267429,233
ts43501,77
ts42628,233
ts36740,233
tm233344,105
ts53076,233
ts53106,114
ts53106,233
ts41253,48
tm244915,105
ts38717,114
tm239947,233
tm236999,68
ts58068,77
tm218186,233
tm242755,233
ts38805,13
tm193388,105
tm242002,233
ts52988,233
tm220317,233
tm201365,105
ts38761,122
tm244638,233
tm232954,233
ts56748,233
tm225275,233
tm227922,233
ts43230,13
ts56032,49
tm272413,233
ts55559,233
tm244513,187
tm244513,75
tm234136,12
ts75324,49
tm239762,233
tm132524,233
tm245297,233
ts54100,233
ts54100,110
tm224377,177
tm217939,75
tm193211,225
ts31593,122
tm234292,157
ts74917,13
ts35463,233
tm281182,233
tm242422,75
tm245148,233
tm272854,105
tm350159,164
tm224275,187
tm224275,183
tm224275,2
tm224275,75
tm224275,113
tm224275,127
tm195764,233
tm211478,105
tm195870,233
tm246056,233
ts55966,233
tm240895,233
tm246579,233
tm243849,233
tm211461,137
tm211461,75
ts86831,103
tm239290,177
ts74753,13
tm233157,48
tm230524,31
tm238829,233
tm238829,38
ts53065,122
ts54010,122
tm242687,166
tm246175,197
ts38772,122
ts83224,166
ts53149,122
tm240162,105
ts57705,98
tm242646,68
tm242646,75
tm225675,233
tm233023,233
tm197503,105
ts74929,75
tm220473,233
tm225693,233
ts54022,114
ts43258,105
ts55365,122
tm199987,233
ts42011,38
tm241998,105
tm421855,233
tm231314,68
ts55223,13
ts41154,68
tm227029,68
ts41899,122
ts82327,191
tm244559,197
tm244559,233
tm245102,68
ts35505,12
tm201906,75
tm201906,20
tm248010,164
tm239774,233
tm252245,212
tm252245,77
ts56221,48
tm245235,233
ts38812,233
tm232832,167
tm232832,197
tm227042,105
tm243931,31
tm233843,105
ts43341,114
ts82582,198
tm215054,233
tm247644,57
ts38769,233
ts42155,233
tm526163,105
tm239739,105
ts52981,233
ts87465,77
ts52825,48
ts107658,114
ts107658,233
ts42260,233
ts43119,233
tm311494,110
tm221883,38
tm233196,233
ts127430,233
tm376111,233
tm246543,84
tm246543,75
tm227523,164
tm321189,10
tm219699,105
tm270555,233
tm270555,12
tm316567,114
tm321785,105
tm283938,189
tm228839,225
tm272012,38
tm219817,105
tm230426,233
tm239769,233
tm208628,105
tm66466,105
tm228657,166
tm245155,2
tm232930,105
tm245722,233
tm245911,68
tm244079,157
tm266629,233
ts52950,228
tm215911,105
tm232855,177
tm257629,233
tm234773,77
tm208713,105
tm218683,999
tm234466,31
ts78442,233
tm340927,105
tm311456,225
tm238717,193
ts42347,233
tm233015,105
tm211273,233
tm230927,233
tm273933,233
tm245293,105
tm270982,166
ts51367,38
tm274053,233
tm137557,77
tm315345,40
tm207668,105
tm193378,233
ts21876,48
tm275726,157
tm307997,57
ts55556,228
tm149212,75
tm149212,184
tm149212,197
tm149212,59
tm149212,31
tm239933,157
tm327551,68
tm327551,59
tm233366,105
ts75897,233
tm263743,101
tm494288,164
tm247631,225
tm271974,57
tm246485,105
ts42432,122
tm267017,197
tm244842,177
tm247444,105
ts91990,233
tm227044,105
ts81898,13
ts81898,77
ts38813,13
ts38813,233
ts38813,77
tm138584,105
ts42371,38
tm224255,127
tm224255,187
tm267419,233
tm155382,105
tm239764,233
tm240733,68
tm266622,233
tm244758,77
tm232931,233
ts83454,228
tm217986,105
tm451222,198
tm233648,999
tm247767,225
ts53346,233
tm375681,48
tm375681,95
tm452046,166
tm238486,233
ts224440,75
tm232267,233
tm203056,225
tm272484,233
ts81027,122
ts86089,122
tm198496,233
ts41151,114
tm201855,105
tm215265,75
tm215265,57
tm215265,183
tm240728,233
tm233463,225
tm290157,77
ts83450,228
ts53017,48
ts54117,38
tm271839,233
tm232710,177
tm234703,157
tm134052,105
tm234069,225
ts53543,122
ts82475,198
tm278279,233
tm212968,233
ts41485,225
tm211571,225
tm230478,233
tm244923,225
tm350374,178
tm233570,177
tm554110,164
tm533845,233
ts84542,122
tm242906,105
ts253685,158
ts36634,48
tm236705,157
tm232947,77
tm232947,105
tm233121,225
tm245791,101
tm244577,48
tm409220,164
tm549892,2
ts285233,158
tm239635,77
tm319354,114
tm319354,233
tm319354,38
ts87884,164
tm257141,233
tm244635,46
tm244635,75
tm198842,225
tm211424,105
tm421214,193
tm286268,233
tm313374,56
tm244380,177
tm540757,105
tm267112,75
tm245042,105
tm198786,177
tm226320,225
tm424879,114
ts36741,191
tm214589,177
ts35963,48
tm279828,177
tm571645,233
tm247159,241
tm295349,157
tm205333,177
tm231911,177
tm139590,95
tm283909,177
tm407961,164
tm207734,233
tm247396,233
tm811691,77
tm242745,233
tm225416,233
tm282988,57
tm246810,105
ts249161,65
tm252609,164
ts248736,164
tm562821,2
tm244041,77
tm244041,166
tm272666,177
tm219739,177
tm860487,233
ts53513,228
tm232090,233
tm317850,164
tm235005,38
tm235005,164
tm296203,225
ts83535,75
ts83535,191
ts83535,233
tm350727,2
tm245050,164
tm212909,177
ts38703,122
ts83449,228
ts56544,158
tm271333,177
tm421382,105
tm368725,189
tm234735,105
tm239078,233
ts53864,233
ts77795,77
ts56683,233
tm239091,38
tm239091,100
tm239091,157
tm239091,68
tm239091,77
tm239091,233
ts55668,57
tm310953,233
tm232797,233
tm232797,75
tm232797,166
tm232797,77
tm244259,75
tm244259,77
tm244259,233
tm315344,38
tm315344,233
tm315344,48
ts53023,233
ts81064,233
ts42405,233
tm318206,233
ts83970,233
tm315174,233
tm315174,77
ts81294,233
ts78305,68
ts78801,233
ts79813,233
ts77398,233
ts56768,68
tm344989,233
ts57120,233
tm287684,77
tm287684,38
ts81884,77
ts75151,233
ts54102,233
ts75097,233
ts84785,233
tm244220,77
ts42477,57
ts81208,233
ts58433,233
ts57850,233
ts53663,38
tm244364,13
ts79229,233
ts77955,233
ts75879,233
tm420745,38
tm420745,233
ts57465,233
tm232500,233
ts54054,233
ts55982,38
tm350379,75
tm350379,38
tm363103,38
ts58133,233
tm425889,233
tm244174,122
tm244174,233
ts53545,233
tm350,233
ts84328,13
ts53198,233
ts76243,77
ts58367,77
ts55720,233
ts77852,233
ts78430,77
tm210043,233
ts56261,233
tm226948,233
ts82849,233
ts74809,233
ts56969,233
ts58155,38
tm288499,157
tm288499,233
ts76458,70
tm299741,77
ts39015,233
tm244191,233
ts74816,233
ts52821,77
ts77563,233
ts80856,233
tm272060,20
tm272060,75
tm272060,77
tm233482,105
tm233482,48
tm233482,233
tm233482,77
tm271951,233
tm271951,77
tm311815,233
tm371380,233
ts76869,114
ts82526,233
tm310899,77
tm310899,233
tm310899,13
ts72247,233
tm266666,233
tm435086,38
ts82189,114
tm267401,68
tm239286,233
tm273294,233
ts74823,233
tm414285,233
tm244192,233
ts77197,233
tm419595,122
tm346943,233
ts76865,114
tm371900,77
ts312241,233
ts121489,233
tm270895,20
tm270895,75
tm270895,233
ts55781,20
ts55781,75
ts87369,38
tm374132,233
ts78080,233
tm244175,77
tm244175,233
tm244175,56
ts58307,38
ts55645,233
tm319818,77
tm319818,233
ts78558,233
tm313683,68
ts79926,77
ts56648,233
tm244332,233
tm315340,101
ts42294,233
ts84010,13
tm414887,233
ts80035,233
tm420348,233
ts57055,233
tm244206,233
tm434202,77
tm280828,233
tm366567,233
tm310706,233
tm410435,233
ts56480,77
tm307283,13
ts82597,233
ts55962,233
tm244229,110
tm244229,68
tm244229,75
ts75164,233
ts78452,77
ts75263,233
ts85568,57
tm357589,77
tm357589,233
tm357589,75
tm317542,233
ts80705,233
tm321703,233
tm300615,233
tm244233,233
ts81344,233
tm349803,233
tm349803,38
ts82228,114
ts81331,233
ts55798,122
ts78356,59
ts86169,233
tm227940,13
tm243326,233
tm243326,77
ts84280,114
tm244197,182
tm244197,233
tm244197,77
tm244197,48
tm368449,233
tm211554,198
tm211554,233
tm211554,77
tm211554,101
tm211554,38
tm211554,48
tm363248,233
tm362881,114
tm232673,233
tm232673,77
ts77957,233
ts84904,13
ts83999,77
ts57303,233
tm411311,77
tm299677,233
ts58025,233
ts82302,233
tm449070,77
tm449070,233
ts85895,191
ts56511,68
ts57822,77
tm363488,233
tm221953,105
tm435916,233
tm233362,233
ts79546,114
tm362098,233
tm346467,233
tm433381,68
tm412550,233
tm315424,77
tm315424,233
ts84533,233
tm499724,164
ts75772,77
tm414220,233
tm414220,38
ts77518,114
ts79234,233
tm139545,233
ts77824,233
tm314477,68
tm420274,13
tm434008,233
ts80720,48
ts57439,233
tm317566,233
tm417496,233
tm367065,77
tm367065,233
tm367065,198
tm426274,233
tm433228,77
tm244325,77
tm244325,57
ts75157,233
tm316414,233
tm311921,233
tm370212,95
tm370212,109
tm370212,233
ts58152,68
ts84779,233
tm410742,110
tm410742,43
tm410742,75
tm281935,233
tm323634,233
tm139885,233
tm139885,75
tm139885,108
ts56038,233
tm349278,38
ts84574,233
ts56481,233
ts82560,171
tm348993,167
tm348993,233
tm348993,109
ts55231,233
tm285107,77
tm285107,233
ts88783,114
tm414962,101
ts57814,114
ts113109,77
ts85138,233
ts57424,75
tm240076,233
ts82281,114
tm217228,233
ts77474,122
tm244307,233
tm298846,233
tm412623,77
tm298339,102
ts57964,233
tm245176,107
tm245176,77
ts78298,122
ts83251,233
ts55194,233
ts84335,179
tm351101,68
tm351101,75
tm299504,68
tm321224,233
tm359978,122
tm306301,75
tm306301,233
ts57947,20
ts53936,225
ts83763,77
tm298084,100
tm244148,77
tm244148,233
tm436470,233
ts82892,77
tm219259,38
ts79422,233
ts80523,114
ts83561,225
tm375912,77
tm244317,233
ts78382,233
ts86296,77
ts41527,233
tm292837,68
tm414709,57
tm414709,38
tm414709,233
ts78507,233
tm321295,233
tm233294,233
tm328443,122
tm324155,233
tm289181,233
ts89538,68
tm370436,171
tm351216,233
tm318200,233
ts57464,233
ts228255,75
ts58175,233
ts77525,233
ts58225,233
ts84243,110
ts78231,233
ts56594,233
tm370232,233
ts57080,233
tm439484,233
tm271960,233
tm349800,233
tm352588,233
tm219258,102
tm219258,38
ts57082,77
ts53101,122
ts81885,233
tm411415,233
tm406881,233
ts77783,114
ts79020,77
tm307910,233
ts77799,233
tm368241,233
ts75749,122
tm321596,233
ts86945,233
ts84056,68
ts89069,59
ts89069,233
ts76417,20
ts86814,233
ts85968,182
ts85837,122
ts76313,13
ts75355,110
tm308090,233
tm271959,233
tm411507,233
tm245937,233
ts83745,233
tm423373,105
ts76486,122
ts82372,233
ts79045,233
ts81757,157
tm409766,77
tm409766,233
tm322243,38
tm322243,233
ts55491,233
ts77600,233
tm406111,77
tm406111,233
tm300054,68
tm357479,22
tm357479,233
tm232965,233
ts80411,122
tm431347,233
tm285356,117
tm285356,233
tm368040,233
tm368040,77
tm368040,68
ts78217,68
ts78299,233
ts75002,167
tm285340,233
tm1883,48
tm1883,233
tm1883,68
ts76753,122
tm324870,233
tm284015,75
tm284015,79
tm284015,57
tm326624,77
tm326624,233
tm326624,59
tm300184,77
tm411958,233
tm270999,233
ts77755,233
tm307612,233
tm320255,218
ts56201,38
ts88234,77
tm425138,114
tm241990,114
ts53960,114
tm353742,22
tm353742,233
ts81414,48
ts77014,225
ts56993,197
tm429163,68
ts81542,38
ts83232,179
tm311789,233
ts82268,105
tm359103,114
ts86164,114
ts9075,233
tm315584,114
ts83790,122
ts57811,114
tm407827,166
tm407827,20
tm348003,22
tm348003,233
ts85686,171
ts83360,122
tm266652,114
ts95569,233
tm285295,233
tm317110,122
tm324124,233
ts78590,31
ts77520,114
tm244519,48
tm244519,233
tm244519,38
tm260272,233
tm347530,233
ts85170,122
ts90594,233
tm312577,114
ts83502,75
tm344886,103
tm344886,137
tm344886,233
tm344886,22
tm344886,77
ts85034,233
tm365122,233
tm365122,2
ts83537,179
tm320670,75
tm320670,134
tm320670,233
ts79157,114
ts81918,233
tm367250,166
ts56718,233
ts80959,105
ts53693,77
ts75477,233
ts131579,20
tm425732,233
ts85175,218
ts83071,31
ts77545,233
ts83540,233
ts236347,114
tm416105,233
ts78206,122
ts84135,157
ts79026,77
tm285171,233
ts56045,57
tm311995,122
ts87194,13
ts68146,77
ts76603,114
ts84930,75
ts78246,77
tm298779,114
ts81526,75
ts81583,122
tm319882,77
tm420656,77
tm420656,233
tm420334,233
tm368538,75
ts55581,122
tm357820,233
tm244521,233
ts56933,171
ts84645,233
tm419733,233
tm315850,233
tm324820,114
tm324820,75
ts74962,38
tm296398,122
ts79997,122
tm438502,68
ts75676,68
tm365824,105
tm436844,233
tm359150,20
tm359150,75
tm359150,110
ts58297,38
ts55939,197
ts86994,77
tm351931,77
tm285649,225
tm285649,233
ts53264,122
ts309731,68
ts309731,110
tm306811,233
tm306811,13
ts85822,105
ts80617,225
tm372318,75
tm351214,233
tm347821,233
ts81821,49
ts82705,31
ts82705,38
tm429208,38
tm429208,48
tm327199,233
tm352774,233
ts321277,233
ts84646,59
tm313974,233
ts56033,49
ts85515,218
ts70631,114
tm305437,233
tm369179,233
ts78291,57
ts57985,233
tm307515,68
tm307515,233
tm412273,999
tm219252,233
ts80600,157
ts55232,114
ts79182,68
tm290831,233
ts85967,233
tm434917,75
tm445735,233
ts78031,179
ts56670,233
ts86682,233
ts75286,233
ts82218,114
tm245383,233
tm349529,51
tm349529,233
tm374454,38
tm407714,75
tm374313,247
tm374313,77
ts55978,114
ts82770,68
ts75341,114
ts83906,233
tm244368,233
tm266702,75
ts82565,191
tm323195,233
ts78789,114
ts92825,233
tm322569,233
ts56125,157
ts89130,68
ts79660,38
ts79660,77
tm406831,114
ts39016,233
ts80519,233
tm408941,102
ts75981,77
tm305112,122
ts81318,103
tm363231,114
ts79219,233
tm427465,233
tm445899,233
tm445899,179
tm139564,233
tm263427,68
tm263427,57
tm313487,233
ts79409,114
ts53399,48
tm443993,68
ts90596,38
ts90596,233
ts90596,102
tm437608,233
ts77787,114
tm336712,233
tm307950,233
tm236659,233
tm327540,233
tm327540,38
tm327540,77
ts82127,114
ts78353,122
ts103638,233
ts77034,48
ts86949,77
tm293867,233
tm266685,233
tm839847,233
tm370392,233
tm285298,233
ts76511,77
tm404475,233
ts55348,233
ts80208,68
tm448122,233
tm299761,68
tm440415,233
tm362074,109
tm362074,197
tm362074,20
tm358666,43
tm358666,57
ts82559,233
ts82559,77
tm233485,233
ts80466,77
tm266705,68
ts80090,114
ts80313,233
ts90994,233
tm427293,68
tm327053,31
tm405849,48
tm405849,114
tm326723,233
ts84346,233
ts84346,157
tm238377,233
tm366820,233
ts84833,157
tm313988,233
ts84932,31
tm312767,233
tm320817,105
ts81734,48
tm370628,233
tm405738,10
tm405738,68
tm371952,105
ts77405,122
ts79679,225
tm417440,68
tm327622,233
tm430104,122
tm443186,233
ts78053,114
ts80057,114
ts111582,68
tm313293,233
tm349138,233
tm376801,233
tm424032,68
tm424032,10
tm358242,233
ts80413,122
tm409618,233
tm244274,233
ts85659,233
tm376840,233
tm372891,233
ts82298,122
ts54050,233
tm443034,68
tm318641,233
ts57196,77
tm314829,233
tm366973,233
tm295177,68
tm420797,233
ts77770,114
tm406098,59
tm406098,166
tm406098,167
tm406098,197
tm374845,114
tm359714,233
tm314705,233
tm325102,233
ts78913,122
ts55936,122
tm413557,114
tm363787,233
tm371630,57
ts84597,233
tm355724,233
ts76478,122
ts78767,110
tm356563,171
tm356563,77
tm356563,57
tm420989,233
ts85732,233
tm348010,233
tm357552,233
tm300027,68
ts82875,114
tm414676,31
tm437631,233
tm408890,68
tm426569,10
tm426569,68
tm426569,234
tm404690,233
tm320249,233
ts80059,77
ts83814,49
tm286532,57
ts36650,68
ts57300,233
ts56636,122
ts84780,49
tm375729,48
ts75012,114
ts82296,122
ts57148,233
tm311319,95
tm311319,48
ts83359,122
tm270490,233
tm358949,38
tm358949,233
tm408104,77
ts79330,77
tm428073,68
ts85202,233
tm429377,233
tm330869,77
tm330869,233
tm350607,38
tm350607,233
tm417317,105
ts83457,68
ts83457,233
tm407295,233
ts82181,114
tm282910,114
ts53516,233
tm429984,134
tm429984,38
tm429984,75
tm419496,105
tm344173,233
ts82375,114
ts95274,75
tm362180,233
tm294581,233
tm313120,233
ts118696,122
ts82398,233
tm477838,115
ts116101,77
ts82867,233
ts83554,233
ts58442,122
tm374216,233
tm232464,105
tm367473,75
tm361743,122
tm361743,75
tm361743,114
tm413049,48
ts80030,233
tm311193,65
tm307761,105
ts84977,233
tm371959,233
tm320206,233
ts82424,233
tm408306,38
tm422715,105
tm301024,75
ts83247,233
ts80410,114
ts79856,114
ts76509,233
ts90880,110
tm418870,75
tm418870,20
tm370447,68
tm425884,233
tm429382,233
tm322210,68
tm313748,233
ts80084,114
ts86279,233
tm244300,57
ts77467,114
tm366143,103
tm432838,68
tm463806,233
tm313712,105
ts80042,38
tm244287,105
ts75718,233
ts75620,122
tm299764,157
tm299764,68
tm407775,75
tm334949,57
tm409942,75
tm238587,233
tm238587,57
tm238587,247
tm410748,233
tm413955,59
tm376015,233
tm346334,77
tm346334,109
tm434727,233
tm409817,75
tm409817,105
tm307776,105
tm372917,110
tm372917,43
tm372917,236
tm372917,75
tm372917,57
tm426202,233
tm367008,233
tm270987,75
tm270987,38
tm328175,75
tm359713,233
tm366019,177
tm353046,233
ts76159,38
tm321627,13
tm311283,233
tm368441,105
tm244292,57
ts76793,233
ts85236,164
tm368310,57
tm368310,167
tm368310,174
tm411358,233
tm300056,68
tm344336,75
tm372054,68
tm405901,233
ts55627,233
tm350887,38
ts89067,114
ts78145,233
ts83407,233
ts85953,233
ts84799,68
ts83213,48
tm415875,75
ts57291,114
tm372305,233
tm515157,233
tm376234,68
tm441198,233
tm366590,105
tm366590,233
tm418039,233
tm371212,38
tm366972,122
tm411288,233
tm411288,164
tm244321,157
tm244321,233
tm358746,38
tm340587,105
tm359975,122
tm852185,105
tm444469,198
tm444469,177
ts85810,2
ts85276,122
tm374357,13
tm321073,105
tm352033,57
tm352033,110
ts85126,233
ts85217,233
tm421776,233
tm314295,166
tm314295,233
ts89372,122
ts83489,31
tm327708,105
ts79988,114
ts78692,233
tm233484,48
tm440678,122
ts84782,122
ts84782,233
tm242108,233
ts82419,233
ts95011,233
tm348568,233
tm320727,233
ts80342,177
tm365961,233
tm299783,68
tm427143,233
ts80479,122
tm375962,31
ts74765,105
ts90869,233
tm299381,68
tm320489,57
ts58480,233
tm138667,105
tm280060,233
tm363922,191
tm363922,190
tm363922,179
tm349273,225
ts92726,77
tm347850,233
ts224746,10
tm410298,75
tm410298,110
tm368729,105
tm441060,233
tm434676,233
tm346939,233
tm244196,105
tm438995,233
ts83070,233
ts85618,233
tm354644,68
tm440996,233
tm242765,13
tm348073,233
tm307751,105
tm273600,114
ts81596,2
ts81596,193
ts81596,212
tm464542,105
tm445456,105
tm481188,164
tm309903,77
tm309903,57
tm309903,59
tm309903,166
tm424888,157
tm317491,105
tm355666,233
ts74959,13
tm331117,20
tm331117,75
tm409494,233
tm348392,77
tm348392,233
tm348392,103
tm348392,110
tm348392,174
tm375007,233
tm411467,75
tm416620,75
tm416620,68
ts81485,233
ts82445,48
tm357272,233
ts78099,13
ts78099,233
tm446987,77
tm307551,77
tm349752,233
ts85183,31
ts84484,233
tm359658,101
tm311898,38
tm311898,233
tm421748,105
tm429174,75
tm429174,68
ts83045,48
tm361770,233
tm375547,68
ts78707,233
ts76245,157
tm279585,233
tm307774,105
tm411503,233
tm363329,38
tm326704,105
tm359030,999
tm327652,233
tm321628,13
tm348175,102
tm416458,157
tm352865,999
ts79086,233
tm437159,233
tm446206,102
tm446206,38
tm324278,233
tm348845,233
tm353627,233
ts84200,233
tm439854,105
tm299396,68
tm300447,233
ts82192,31
tm306631,233
tm440255,179
tm414595,233
tm353247,105
tm426983,12
ts82323,228
tm411313,179
tm411313,43
tm411313,6
tm411313,110
tm372610,77
ts55533,157
ts76949,38
tm307843,105
tm365670,174
ts82843,233
tm376903,46
tm376903,10
tm358609,68
ts75887,77
tm376421,114
tm233360,103
tm319310,105
tm283559,179
tm447328,233
tm233345,233
tm283322,233
tm358813,233
ts90941,10
tm429186,68
tm371619,198
tm371619,101
tm371619,158
tm287041,117
tm424162,228
tm538868,105
tm423761,233
tm409456,105
tm372662,68
tm428597,233
tm372486,57
tm370440,233
tm324204,105
tm324204,157
tm348467,75
tm348467,10
tm324806,233
tm373873,233
tm414447,228
tm324588,233
tm413418,105
tm348919,77
tm445255,105
tm367264,56
tm367264,233
tm423950,157
tm351720,20
tm351720,77
tm351720,233
tm324042,77
tm324042,233
tm350116,105
tm835357,157
tm447750,114
tm314939,247
tm418894,157
tm279017,233
tm558730,233
tm344995,77
tm426117,110
ts84644,233
ts83925,10
tm372969,105
ts83820,218
tm300440,75
ts55484,122
ts81856,31
ts76771,233
tm299730,122
ts84179,233
ts79585,233
tm351201,225
tm408871,68
ts222363,122
ts75750,122
ts76540,77
tm362264,229
tm412489,187
tm412489,223
tm412489,20
tm412489,75
tm361588,38
tm307767,105
tm314272,31
tm364206,31
tm413082,233
ts84555,157
tm446424,38
tm327219,233
tm424898,157
tm424898,70
tm316658,233
ts86067,233
tm349656,10
tm349656,31
tm349656,59
tm349656,75
tm349656,57
tm349656,179
tm372061,105
tm416121,101
tm350971,174
tm445153,105
tm995893,183
ts82085,114
tm438994,233
tm428453,228
tm428453,233
tm428453,48
tm428453,75
tm360618,79
ts229123,105
ts83204,77
tm363003,233
